               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  85,            0.025329,            0.052315,            0.011548,             0.96355,              0.9686,             0.98563,             0.84036,            0.021487,            0.091561,           0.0028442,            0.004456,            0.004456,            0.004456
                  86,             0.02502,            0.053206,            0.011349,             0.96427,             0.97087,             0.98737,             0.83791,            0.021288,            0.091094,           0.0025745,             0.00439,             0.00439,             0.00439
                  87,             0.02571,            0.054131,            0.011723,              0.9632,             0.96624,             0.98429,             0.83665,            0.021376,             0.09096,           0.0028088,            0.004324,            0.004324,            0.004324
                  88,             0.02547,            0.053407,            0.011325,              0.9504,             0.96386,             0.98008,              0.8553,            0.021118,            0.090131,           0.0031667,            0.004258,            0.004258,            0.004258
                  89,            0.024816,             0.05183,            0.010574,             0.94133,             0.97504,             0.98216,             0.84524,            0.021049,            0.088908,           0.0030219,            0.004192,            0.004192,            0.004192
                  90,            0.024679,            0.052452,            0.010781,             0.96485,             0.95884,             0.98117,             0.84708,            0.021494,            0.090757,           0.0030714,            0.004126,            0.004126,            0.004126
                  91,             0.02469,            0.053668,             0.01084,             0.93513,             0.96485,             0.98116,             0.84315,            0.020992,            0.089001,           0.0033688,             0.00406,             0.00406,             0.00406
                  92,             0.02476,             0.05225,            0.010536,             0.95638,             0.96795,             0.98815,             0.85969,             0.02029,            0.087708,           0.0026773,            0.003994,            0.003994,            0.003994
                  93,            0.024549,            0.051554,            0.010656,             0.98606,              0.9467,             0.98991,             0.84495,            0.021014,            0.088919,           0.0025406,            0.003928,            0.003928,            0.003928
                  94,             0.02447,             0.05197,            0.010428,             0.97549,             0.95782,             0.98291,             0.85132,            0.020685,            0.089491,           0.0025826,            0.003862,            0.003862,            0.003862
                  95,            0.024254,            0.051782,             0.01053,             0.96274,             0.97048,             0.98733,             0.84967,            0.020921,            0.087587,           0.0025376,            0.003796,            0.003796,            0.003796
                  96,            0.024562,            0.054242,            0.010439,             0.94889,             0.97615,             0.98761,             0.85412,            0.020741,             0.08802,           0.0025148,             0.00373,             0.00373,             0.00373
                  97,            0.024535,            0.051363,             0.01046,             0.96735,             0.96606,             0.98628,             0.85944,            0.020128,            0.086058,           0.0026826,            0.003664,            0.003664,            0.003664
                  98,             0.02403,            0.051023,            0.010344,             0.97474,             0.96089,             0.98365,             0.85113,              0.0206,            0.088118,           0.0026563,            0.003598,            0.003598,            0.003598
                  99,            0.024452,            0.052546,            0.010177,             0.95738,             0.96367,             0.98244,             0.85993,             0.01999,            0.086684,           0.0025339,            0.003532,            0.003532,            0.003532
                 100,            0.023726,            0.050325,            0.010516,             0.95458,             0.96644,             0.98458,             0.85045,             0.02089,            0.089209,           0.0024382,            0.003466,            0.003466,            0.003466
                 101,            0.023853,            0.052338,            0.010007,             0.97564,             0.95584,             0.98158,             0.84521,            0.020354,            0.087218,           0.0025752,              0.0034,              0.0034,              0.0034
                 102,            0.023741,            0.050004,             0.01032,             0.97027,             0.96282,             0.98522,             0.85634,            0.020293,            0.087026,           0.0025812,            0.003334,            0.003334,            0.003334
                 103,            0.022905,            0.047652,            0.010276,             0.96598,             0.96298,             0.98259,              0.8645,            0.019782,            0.085055,            0.002528,            0.003268,            0.003268,            0.003268
                 104,            0.023818,            0.050102,             0.00976,             0.94179,              0.9703,             0.98439,             0.86204,            0.020005,            0.085368,            0.002427,            0.003202,            0.003202,            0.003202
